========================================
= 任务ID数据，由灰色枫叶GM工具自动生成 =
========================================
任务ID:85 名字:被选择者的象征      STR值：STR_QUEST_NAME_Q9510
任务ID:5236 名字:圣战之长袍下衣修理[360p]      STR值：STR_TA_Q5236
任务ID:5237 名字:近卫兵之皮革手套修理[370p]      STR值：STR_TA_Q5237
任务ID:5238 名字:极乐世界长袍上衣修理[380p]      STR值：STR_TA_Q5238
任务ID:5239 名字:百夫长之皮带修理[390p]      STR值：STR_TA_Q5239
任务ID:5240 名字:裁缝达人的开始      STR值：STR_TA_Q5240
任务ID:5300 名字:木杖完成[ 1p]      STR值：STR_HA_Q5300
任务ID:5301 名字:木碗补给[ 10p]      STR值：STR_HA_Q5301
任务ID:5302 名字:木橛子补给[ 20p]      STR值：STR_HA_Q5302
任务ID:5303 名字:银叉子补给[ 30p]      STR值：STR_HA_Q5303
任务ID:5304 名字:帐幕支架补给[ 40p]      STR值：STR_HA_Q5304
任务ID:5305 名字:木箱补给[ 50p]      STR值：STR_HA_Q5305
任务ID:5306 名字:银烛台补给[ 60p]      STR值：STR_HA_Q5306
任务ID:5307 名字:比尔克椅子补给[ 70p]      STR值：STR_HA_Q5307
任务ID:5308 名字:比尔克树桌子补给[ 80p]      STR值：STR_HA_Q5308
任务ID:5309 名字:修炼用比尔克木剑补给[ 90p]      STR值：STR_HA_Q5309
任务ID:5310 名字:银耳环修理[100p]      STR值：STR_HA_Q5310
任务ID:5311 名字:欧比斯用路灯补给[110p]      STR值：STR_HA_Q5311
任务ID:5312 名字:犹科树门扇补给[120p]      STR值：STR_HA_Q5312
任务ID:5313 名字:金军牌补给[130p]      STR值：STR_HA_Q5313
任务ID:5314 名字:粉水晶项链修理[140p]      STR值：STR_HA_Q5314
任务ID:5315 名字:犹科法杖柄修理[150p]      STR值：STR_HA_Q5315
任务ID:5316 名字:黄金勋章补给[160p]      STR值：STR_HA_Q5316
任务ID:5317 名字:木制收纳柜补给[170p]      STR值：STR_HA_Q5317
任务ID:5318 名字:木制梯子补给[180p]      STR值：STR_HA_Q5318
任务ID:5319 名字:铁桶补给[190p]      STR值：STR_HA_Q5319
任务ID:5320 名字:犹科弓柄[200p]      STR值：STR_HA_Q5320
任务ID:5321 名字:木床补给[210p]      STR值：STR_HA_Q5321
任务ID:5322 名字:邮箱补给[220p]      STR值：STR_HA_Q5322
任务ID:5323 名字:海蓝宝石戒指修理[230p]      STR值：STR_HA_Q5323
任务ID:5324 名字:放置型车床补给[240p]      STR值：STR_HA_Q5324
任务ID:5325 名字:榆木法杖修理[250p]      STR值：STR_HA_Q5325
任务ID:5326 名字:训练用龙族稻草人补给[260p]      STR值：STR_HA_Q5326
任务ID:5327 名字:军用木锤补给[270p]      STR值：STR_HA_Q5327
任务ID:5328 名字:白金耳环修理[280p]      STR值：STR_HA_Q5328
任务ID:5329 名字:榆木弓修理[290p]      STR值：STR_HA_Q5329
任务ID:5330 名字:蓝色舰队之戒指修理[300p]      STR值：STR_HA_Q5330
任务ID:5331 名字:建筑用模具补给[310p]      STR值：STR_HA_Q5331
任务ID:5332 名字:世界树路障补给[320p]      STR值：STR_HA_Q5332
任务ID:5333 名字:红宝石项链修理[330p]      STR值：STR_HA_Q5333
任务ID:5334 名字:因特尔蒂卡弓修理[340p]      STR值：STR_HA_Q5334
任务ID:5335 名字:圣战之法杖修理[350p]      STR值：STR_HA_Q5335
任务ID:5336 名字:秘银耳环修理[360p]      STR值：STR_HA_Q5336
任务ID:5337 名字:神官之腰带修理[370p]      STR值：STR_HA_Q5337
任务ID:5338 名字:极乐世界法杖修理[380p]      STR值：STR_HA_Q5338
任务ID:5339 名字:百夫长之项链修理[390p]      STR值：STR_HA_Q5339
任务ID:5340 名字:手工达人的开始      STR值：STR_HA_Q5340
任务ID:5400 名字:煤油灯发光体补给[ 1p]      STR值：STR_AL_Q5400
任务ID:5401 名字:军用指南针补给[ 10p]      STR值：STR_AL_Q5401
任务ID:5402 名字:疲劳恢复剂补给[ 20p]      STR值：STR_AL_Q5402
任务ID:5403 名字:魔法的沙漏补给[ 30p]      STR值：STR_AL_Q5403
任务ID:5404 名字:睡眠药补给[ 40p]      STR值：STR_AL_Q5404
任务ID:5405 名字:蜡烛补给[ 50p]      STR值：STR_AL_Q5405
任务ID:5406 名字:抗生素补给[ 60p]      STR值：STR_AL_Q5406
任务ID:5407 名字:改良型恢复药丸补给[ 70p]      STR值：STR_AL_Q5407
任务ID:5408 名字:军用肥皂补给[ 80p]      STR值：STR_AL_Q5408
任务ID:5409 名字:脚气药补给[ 90p]      STR值：STR_AL_Q5409
任务ID:5410 名字:贝尔特伦宝珠修理[100p]      STR值：STR_AL_Q5410
任务ID:5411 名字:消毒药补给[110p]      STR值：STR_AL_Q5411
任务ID:5412 名字:助消化剂补给[120p]      STR值：STR_AL_Q5412
任务ID:5413 名字:精神力恢复药丸补给[130p]      STR值：STR_AL_Q5413
任务ID:5414 名字:滋补强壮剂补给[140p]      STR值：STR_AL_Q5414
任务ID:5415 名字:开拓者之法书修复[150p]      STR值：STR_AL_Q5415
任务ID:5416 名字:解毒剂补给[160p]      STR值：STR_AL_Q5416
任务ID:5417 名字:感冒药补给[170p]      STR值：STR_AL_Q5417
任务ID:5418 名字:攻城用火药补给[180p]      STR值：STR_AL_Q5418
任务ID:5419 名字:埃尔特内宝珠修理[190p]      STR值：STR_AL_Q5419
任务ID:5420 名字:埃尔特内法书修复[200p]      STR值：STR_AL_Q5420
任务ID:5421 名字:关节炎治疗剂补给[210p]      STR值：STR_AL_Q5421
任务ID:5422 名字:忧郁症治疗剂补给[220p]      STR值：STR_AL_Q5422
任务ID:5423 名字:骨折治疗剂补给[230p]      STR值：STR_AL_Q5423
任务ID:5424 名字:探险家之法书修复[240p]      STR值：STR_AL_Q5424
任务ID:5425 名字:探险家之宝珠修理[250p]      STR值：STR_AL_Q5425
任务ID:5426 名字:蝎兽的毒素补给[260p]      STR值：STR_AL_Q5426
任务ID:5427 名字:守护者合剂感知剂补给[270p]      STR值：STR_AL_Q5427
任务ID:5428 名字:空中气雷修理[280p]      STR值：STR_AL_Q5428
任务ID:5429 名字:因特尔蒂卡宝珠修理[290p]      STR值：STR_AL_Q5429
任务ID:5430 名字:因特尔蒂卡法书修复[300p]      STR值：STR_AL_Q5430
任务ID:5431 名字:克拉尔语药水补给[310p]      STR值：STR_AL_Q5431
任务ID:5432 名字:城门修理装置修理[320p]      STR值：STR_AL_Q5432
任务ID:5433 名字:时空裂缝抑制剂补给[330p]      STR值：STR_AL_Q5433
任务ID:5434 名字:神官之法书修复[340p]      STR值：STR_AL_Q5434
任务ID:5435 名字:圣战之宝珠修理[350p]      STR值：STR_AL_Q5435
任务ID:5436 名字:空中伏击箱子修复[360p]      STR值：STR_AL_Q5436
任务ID:5437 名字:奇柏利斯克修复[370p]      STR值：STR_AL_Q5437
任务ID:5438 名字:空间移动石像修复[380p]      STR值：STR_AL_Q5438
任务ID:5439 名字:守卫塔修复[390p]      STR值：STR_AL_Q5439
任务ID:5440 名字:炼金术达人的开始      STR值：STR_AL_Q5440
任务ID:5500 名字:洗净的雪莉补给[ 1p]      STR值：STR_CO_Q5500
任务ID:5501 名字:腌渍齐尔利补给[ 10p]      STR值：STR_CO_Q5501
任务ID:5502 名字:库库勒饺子皮补给[ 20p]      STR值：STR_CO_Q5502
任务ID:5503 名字:奥尔朱韩式意大利面补给[ 30p]      STR值：STR_CO_Q5503
任务ID:5504 名字:去籽的比诺补给[ 40p]      STR值：STR_CO_Q5504
任务ID:5505 名字:野狼肉汤补给[ 50p]      STR值：STR_CO_Q5505
任务ID:5506 名字:糖拌梅拉补给[ 60p]      STR值：STR_CO_Q5506
任务ID:5507 名字:贝内拉串补给[ 70p]      STR值：STR_CO_Q5507
任务ID:5508 名字:果果梅汁补给[ 80p]      STR值：STR_CO_Q5508
任务ID:5509 名字:菲斯勒奶酪补给[ 90p]      STR值：STR_CO_Q5509
任务ID:5510 名字:沙拉酱补给[100p]      STR值：STR_CO_Q5510
任务ID:5511 名字:切碎的蛇颈龙肉补给[110p]      STR值：STR_CO_Q5511
任务ID:5512 名字:腌制的脊排补给[120p]      STR值：STR_CO_Q5512
任务ID:5513 名字:考斯特蓝莓汁补给[130p]      STR值：STR_CO_Q5513
任务ID:5514 名字:剥好肉的胭脂鱼补给[140p]      STR值：STR_CO_Q5514
任务ID:5515 名字:小萝卜面包粉补给[150p]      STR值：STR_CO_Q5515
任务ID:5516 名字:腌制的露盘特腿肉补给[160p]      STR值：STR_CO_Q5516
任务ID:5517 名字:黄鳍金枪鱼鱼子酱补给[170p]      STR值：STR_CO_Q5517
任务ID:5518 名字:乡铃蓝莓酱补给[180p]      STR值：STR_CO_Q5518
任务ID:5519 名字:小南瓜饭补给[190p]      STR值：STR_CO_Q5519
任务ID:5520 名字:小南瓜面补给[200p]      STR值：STR_CO_Q5520
任务ID:5521 名字:酱黄连鱼鳃补给[210p]      STR值：STR_CO_Q5521
任务ID:5522 名字:提普里德酱瘦肉补给[220p]      STR值：STR_CO_Q5522
任务ID:5523 名字:冷冻提普里德馅饼[230p]      STR值：STR_CO_Q5523
任务ID:5524 名字:包着油酥的格里芬翅膀补给[240p]      STR值：STR_CO_Q5524
任务ID:5525 名字:乐芭果罐头补给[250p]      STR值：STR_CO_Q5525
任务ID:5526 名字:晒干的佩利亚尔种子补给[260p]      STR值：STR_CO_Q5526
任务ID:5527 名字:茴香粉末浓汤补给[270p]      STR值：STR_CO_Q5527
任务ID:5528 名字:包着油酥的麦格林补给[280p]      STR值：STR_CO_Q5528
任务ID:5529 名字:龙蜥兽肉汤补给[290p]      STR值：STR_CO_Q5529
任务ID:5530 名字:绿姆果果子露补给[300p]      STR值：STR_CO_Q5530
任务ID:5531 名字:世界树树液补给[310p]      STR值：STR_CO_Q5531
任务ID:5532 名字:蔓莓果种子粉末补给[320p]      STR值：STR_CO_Q5532
任务ID:5533 名字:云凯尔贝调料补给[330p]      STR值：STR_CO_Q5533
任务ID:5534 名字:酱拌防风草补给[340p]      STR值：STR_CO_Q5534
任务ID:5535 名字:酱皮克鱼补给[350p]      STR值：STR_CO_Q5535
任务ID:5536 名字:极乐世界膳食补给[360p]      STR值：STR_CO_Q5536
任务ID:5537 名字:贝尔特伦滋养强壮剂补给[370p]      STR值：STR_CO_Q5537
任务ID:5538 名字:什锦海鲜汤补给[380p]      STR值：STR_CO_Q5538
任务ID:5539 名字:蛇颈龙排骨补给[390p]      STR值：STR_CO_Q5539
任务ID:5540 名字:料理达人的开始      STR值：STR_CO_Q5540
任务ID:5541 名字:原木搁板补给[ 1p]      STR值：STR_ME_Q5541
任务ID:5542 名字:空间箱补给[ 10p]      STR值：STR_ME_Q5542
任务ID:5543 名字:简易餐桌补给[ 20p]      STR值：STR_ME_Q5543
任务ID:5544 名字:野战床补给[ 30p]      STR值：STR_ME_Q5544
任务ID:5545 名字:圆形地毯补给[ 40p]      STR值：STR_ME_Q5545
任务ID:5546 名字:餐桌椅子修理[ 50p]      STR值：STR_ME_Q5546
任务ID:5547 名字:原木相框补给[ 60p]      STR值：STR_ME_Q5547
任务ID:5548 名字:小蜡烛补给[ 70p]      STR值：STR_ME_Q5548
任务ID:5549 名字:原木桌子补给[ 80p]      STR值：STR_ME_Q5549
任务ID:5550 名字:小葫芦瓶补给[ 90p]      STR值：STR_ME_Q5550
任务ID:5551 名字:床头灯补给[100p]      STR值：STR_ME_Q5551
任务ID:5552 名字:黄玉装饰柜补给[110p]      STR值：STR_ME_Q5552
任务ID:5553 名字:银色床头柜补给[120p]      STR值：STR_ME_Q5553
任务ID:5554 名字:棉被床补给[130p]      STR值：STR_ME_Q5554
任务ID:5555 名字:薄窗帘补给[140p]      STR值：STR_ME_Q5555
任务ID:5556 名字:大黄香草补给[150p]      STR值：STR_ME_Q5556
任务ID:5557 名字:秘银相框补给[160p]      STR值：STR_ME_Q5557
任务ID:5558 名字:月长石鱼缸补给[170p]      STR值：STR_ME_Q5558
任务ID:5559 名字:固定收纳柜补给[180p]      STR值：STR_ME_Q5559
任务ID:5560 名字:双层床补给[190p]      STR值：STR_ME_Q5560
任务ID:5561 名字:商人帐篷修理[200p]      STR值：STR_ME_Q5561
任务ID:5562 名字:壁挂鱼缸修理[210p]      STR值：STR_ME_Q5562
任务ID:5563 名字:荨麻盆栽补给[220p]      STR值：STR_ME_Q5563
任务ID:5564 名字:佩斯利地毯补给[230p]      STR值：STR_ME_Q5564
任务ID:5565 名字:圆形收纳柜补给[240p]      STR值：STR_ME_Q5565
任务ID:5566 名字:亚德曼金属餐桌修理[250p]      STR值：STR_ME_Q5566
任务ID:5567 名字:高脚灯具补给[260p]      STR值：STR_ME_Q5567
任务ID:5568 名字:壁挂书架修理[270p]      STR值：STR_ME_Q5568
任务ID:5569 名字:卫兵的床修理[280p]      STR值：STR_ME_Q5569
任务ID:5570 名字:亚德曼金属音乐盒修理[290p]      STR值：STR_ME_Q5570
任务ID:5571 名字:指挥官圆桌修理[300p]      STR值：STR_ME_Q5571
任务ID:5572 名字:蓝色舰队衣橱修理[310p]      STR值：STR_ME_Q5572
任务ID:5573 名字:军团兵功绩家具修理[320p]      STR值：STR_ME_Q5573
任务ID:5574 名字:守护军团隔断修理[330p]      STR值：STR_ME_Q5574
任务ID:5575 名字:神官桌子修理[340p]      STR值：STR_ME_Q5575
任务ID:5576 名字:神庙陈列柜修理[350p]      STR值：STR_ME_Q5576
任务ID:5577 名字:神殿装饰品修理[360p]      STR值：STR_ME_Q5577
任务ID:5578 名字:近卫兵搁板修理[370p]      STR值：STR_ME_Q5578
任务ID:5579 名字:极乐世界装饰柜修理[380p]      STR值：STR_ME_Q5579
任务ID:5580 名字:百夫长的椅子修理[390p]      STR值：STR_ME_Q5580
任务ID:5581 名字:家具制作达人的开始      STR值：STR_ME_Q5581
任务ID:6000 名字:钢铁橛子补给[ 1p]      STR值：STR_WS_Q6000
任务ID:6001 名字:钢铁螺丝补给[ 10p]      STR值：STR_WS_Q6001
任务ID:6002 名字:钢铁锤补给[ 20p]      STR值：STR_WS_Q6002
任务ID:6003 名字:钢铁打桩锤补给[ 30p]      STR值：STR_WS_Q6003
任务ID:6004 名字:钢铁锹补给[ 40p]      STR值：STR_WS_Q6004
任务ID:6005 名字:钢铁窗格补给[ 50p]      STR值：STR_WS_Q6005
任务ID:6006 名字:钢铁战戟枪刃修理[ 60p]      STR值：STR_WS_Q6006
任务ID:6007 名字:钢铁镐补给[ 70p]      STR值：STR_WS_Q6007
任务ID:6008 名字:钢铁飞镖补给[ 80p]      STR值：STR_WS_Q6008
任务ID:6009 名字:钢铁梯子补给[ 90p]      STR值：STR_WS_Q6009
任务ID:6010 名字:钢铁短剑修理[100p]      STR值：STR_WS_Q6010
任务ID:6011 名字:钛质箭杆补给[110p]      STR值：STR_WS_Q6011
任务ID:6012 名字:钛质短剑把手补给[120p]      STR值：STR_WS_Q6012
任务ID:6013 名字:俘虏用脚镣补给[130p]      STR值：STR_WS_Q6013
任务ID:6014 名字:钛质长剑刃补给[140p]      STR值：STR_WS_Q6014
任务ID:6015 名字:钛质大剑修理[150p]      STR值：STR_WS_Q6015
任务ID:6016 名字:埋设用管子补给[160p]      STR值：STR_WS_Q6016
任务ID:6017 名字:钛质圆形锯齿补给[170p]      STR值：STR_WS_Q6017
任务ID:6018 名字:建筑用钛质柱子补给[180p]      STR值：STR_WS_Q6018
任务ID:6019 名字:建筑用切割机补给[190p]      STR值：STR_WS_Q6019
任务ID:6020 名字:侵略者之战棍修理[200p]      STR值：STR_WS_Q6020
任务ID:6021 名字:侵略者之长剑修理[210p]      STR值：STR_WS_Q6021
任务ID:6022 名字:贯通型标枪补给[220p]      STR值：STR_WS_Q6022
任务ID:6023 名字:军团旗杆补给[230p]      STR值：STR_WS_Q6023
任务ID:6024 名字:亚德曼金属战戟枪刃补给[240p]      STR值：STR_WS_Q6024
任务ID:6025 名字:贝鲁斯兰短剑修理[250p]      STR值：STR_WS_Q6025
任务ID:6026 名字:亚德曼金属炮身补给[260p]      STR值：STR_WS_Q6026
任务ID:6027 名字:巨大石弓箭矢补给[270p]      STR值：STR_WS_Q6027
任务ID:6028 名字:亚德曼金属短剑刃修理[280p]      STR值：STR_WS_Q6028
任务ID:6029 名字:贝鲁斯兰战戟修理[290p]      STR值：STR_WS_Q6029
任务ID:6030 名字:卫兵的长剑修理[300p]      STR值：STR_WS_Q6030
任务ID:6031 名字:执政官之短剑修理[310p]      STR值：STR_WS_Q6031
任务ID:6032 名字:军团士兵之大剑修理[320p]      STR值：STR_WS_Q6032
任务ID:6033 名字:守护骑士之战棍修理[330p]      STR值：STR_WS_Q6033
任务ID:6034 名字:十夫长之战戟修理[340p]      STR值：STR_WS_Q6034
任务ID:6035 名字:执行者之短剑修理[350p]      STR值：STR_WS_Q6035
任务ID:6036 名字:复仇之战戟修理[360p]      STR值：STR_WS_Q6036
任务ID:6037 名字:近卫兵之大剑修理[370p]      STR值：STR_WS_Q6037
任务ID:6038 名字:伏魔殿战棍修理[380p]      STR值：STR_WS_Q6038
任务ID:6039 名字:百夫长之长剑修理[390p]      STR值：STR_WS_Q6039
任务ID:6040 名字:武器制作达人的开始      STR值：STR_WS_Q6040
任务ID:6100 名字:餐盘补给[ 1p]      STR值：STR_AS_Q6100
任务ID:6101 名字:钢铁箱子补给[ 10p]      STR值：STR_AS_Q6101
任务ID:6102 名字:导向用指示牌补给[ 20p]      STR值：STR_AS_Q6102
任务ID:6103 名字:多用途铁桶补给[ 30p]      STR值：STR_AS_Q6103
任务ID:6104 名字:折叠式床架补给[ 40p]      STR值：STR_AS_Q6104
任务ID:6105 名字:个人用事物盒补给[ 50p]      STR值：STR_AS_Q6105
任务ID:6106 名字:水壶补给[ 60p]      STR值：STR_AS_Q6106
任务ID:6107 名字:机械用锯齿补给[ 70p]      STR值：STR_AS_Q6107
任务ID:6108 名字:安全帽补给[ 80p]      STR值：STR_AS_Q6108
任务ID:6109 名字:文件柜补给[ 90p]      STR值：STR_AS_Q6109
任务ID:6110 名字:强化钢铁锁链硬甲修理[100p]      STR值：STR_AS_Q6110
任务ID:6111 名字:镀了膜的平底锅补给[110p]      STR值：STR_AS_Q6111
任务ID:6112 名字:搅拌用搅拌锅补给[120p]      STR值：STR_AS_Q6112
任务ID:6113 名字:简易浴缸补给[130p]      STR值：STR_AS_Q6113
任务ID:6114 名字:收纳柜补给[140p]      STR值：STR_AS_Q6114
任务ID:6115 名字:钛质锁链手套修理[150p]      STR值：STR_AS_Q6115
任务ID:6116 名字:钛质水管补给[160p]      STR值：STR_AS_Q6116
任务ID:6117 名字:料理用铁锅补给[170p]      STR值：STR_AS_Q6117
任务ID:6118 名字:移动型火炉补给[180p]      STR值：STR_AS_Q6118
任务ID:6119 名字:沙坑用造型器材补给[190p]      STR值：STR_AS_Q6119
任务ID:6120 名字:钛质盾牌修理[200p]      STR值：STR_AS_Q6120
任务ID:6121 名字:建筑用骨板补给[210p]      STR值：STR_AS_Q6121
任务ID:6122 名字:组装式铁炉补给[220p]      STR值：STR_AS_Q6122
任务ID:6123 名字:亚德曼金属锁链腿甲修理[230p]      STR值：STR_AS_Q6123
任务ID:6124 名字:亚德曼金属长靴修理[240p]      STR值：STR_AS_Q6124
任务ID:6125 名字:亚德曼金属锁链盔甲修理[250p]      STR值：STR_AS_Q6125
任务ID:6126 名字:阻击用要塞岗楼补给[260p]      STR值：STR_AS_Q6126
任务ID:6127 名字:路障补给[270p]      STR值：STR_AS_Q6127
任务ID:6128 名字:亚德曼金属硬甲修理[280p]      STR值：STR_AS_Q6128
任务ID:6129 名字:亚德曼金属胸甲修理[290p]      STR值：STR_AS_Q6129
任务ID:6130 名字:卫兵的盾牌修理[300p]      STR值：STR_AS_Q6130
任务ID:6131 名字:复仇之锁链手套修理[310p]      STR值：STR_AS_Q6131
任务ID:6132 名字:军团士兵之金属硬甲修理[320p]      STR值：STR_AS_Q6132
任务ID:6133 名字:守护骑士之金属护腿修理[330p]      STR值：STR_AS_Q6133
任务ID:6134 名字:十夫长之金属头盔修理[340p]      STR值：STR_AS_Q6134
任务ID:6135 名字:执政官之盾牌修理[350p]      STR值：STR_AS_Q6135
任务ID:6136 名字:潘利尔之锁链盔甲修理[360p]      STR值：STR_AS_Q6136
任务ID:6137 名字:执行者之金属长靴修理[370p]      STR值：STR_AS_Q6137
任务ID:6138 名字:近卫兵之锁链头盔修理[380p]      STR值：STR_AS_Q6138
